Time,Pressure (mbar),Temp
262200,1000,25
262250,1000,25
262300,1000,25
262350,1000,25
262400,1000,25
262450,1000,25
262500,1000,25
262550,1000,25
262600,1000,25
262650,1000,25
262700,1000,25
262750,1000,25
262800,1000,25
262850,1000,25
262900,1000,25
262950,1000,25
263000,1000,25
263050,1000,25
263100,1000,25
263150,1000,25
263200,1000,25
263250,1000,25
263300,1000,25
263350,1000,25
263400,1000,25
263450,1000,25
263500,1000,25
263550,1000,25
263600,1000,25
263650,1000,25
263700,1000,25
263750,1000,25
263800,1000,25
263850,1000,25
263900,1000,25
263950,1000,25
264000,1000,25
264050,1000,25
264100,1000,25
264150,1000,25
264200,1000,25
264250,1000,25
264300,1000,25
264350,1000,25
264400,1000,25
264450,1000,25
264500,1000,25
264550,1000,25
264600,1000,25
264650,1000,25
264700,1000,25
264750,1000,25
264800,1000,25
264850,1000,25
264900,1000,25
264950,1000,25
265000,1000,25
265050,1000,25
265100,1000,25
265150,1000,25
265200,1000,25
265250,1000,25
265300,1000,25
265350,1000,25
265400,1000,25
265450,1000,25
265500,1000,25
265550,1000,25
265600,1000,25
265650,1000,25
265700,1000,25
265750,1000,25
265800,1000,25
265850,1000,25
265900,1000,25
265950,1000,25
266000,1000,25
266050,1000,25
266100,1000,25
266150,1000,25
266200,1000,25
266250,1000,25
266300,1000,25
266350,1000,25
266400,1000,25
266450,1000,25
266500,1000,25
266550,1000,25
266600,1000,25
266650,1000,25
266700,1000,25
266750,1000,25
266800,1000,25
266850,1000,25
266900,1000,25
266950,1000,25
267000,1000,25
267050,1000,25
267100,1000,25
267150,1000,25
267200,1000,25
267250,1000,25
267300,1000,25
267350,1000,25
267400,1000,25
267450,1000,25
267500,1000,25
267550,1000,25
267600,1000,25
267650,1000,25
267700,1000,25
267750,1000,25
267800,1000,25
267850,1000,25
267900,1000,25
267950,1000,25
268000,1000,25
268050,1000,25
268100,1000,25
268150,1000,25
268200,1000,25
268250,1000,25
268300,1000,25
268350,1000,25
268400,1000,25
268450,1000,25
268500,1000,25
268550,1000,25
268600,1000,25
268650,1000,25
268700,1000,25
268750,1000,25
268800,1000,25
268850,1000,25
268900,1000,25
268950,1000,25
269000,1000,25
269050,1000,25
269100,1000,25
269150,1000,25
269200,1000,25
269250,1000,25
269300,1000,25
269350,1000,25
269400,1000,25
269450,1000,25
269500,1000,25
269550,1000,25
269600,1000,25
269650,1000,25
269700,1000,25
269750,1000,25
269800,1000,25
269850,1000,25
269900,1000,25
269950,1000,25
270000,1000,25
270050,1000,25
270100,1000,25
270150,1000,25
270200,1000,25
270250,1000,25
270300,1000,25
270350,1000,25
270400,1000,25
270450,1000,25
270500,1000,25
270550,1000,25
270600,1000,25
270650,1000,25
270700,1000,25
270750,1000,25
270800,1000,25
270850,1000,25
270900,1000,25
270950,1000,25
271000,1000,25
271050,1000,25
271100,1000,25
271150,1000,25
271200,1000,25
271250,1000,25
271300,1000,25
271350,1000,25
271400,1000,25
271450,1000,25
271500,1000,25
271550,1000,25
271600,1000,25
271650,1000,25
271700,1000,25
271750,1000,25
271800,1000,25
271850,1000,25
271900,1000,25
271950,1000,25
272000,1000,25
272050,1000,25
272100,1000,25
272150,1000,25
272200,1000,25
272250,1000,25
272300,1000,25
272350,1000,25
272400,1000,25
272450,1000,25
272500,1000,25
272550,1000,25
272600,1000,25
272650,1000,25
272700,1000,25
272750,1000,25
272800,1000,25
272850,1000,25
272900,1000,25
272950,1000,25
273000,1000,25
273050,1000,25
273100,1000,25
273150,1000,25
273200,1000,25
273250,1000,25
273300,1000,25
273350,1000,25
273400,1000,25
273450,1000,25
273500,1000,25
273550,1000,25
273600,1000,25
273650,1000,25
273700,1000,25
273750,1000,25
273800,1000,25
273850,1000,25
273900,1000,25
273950,1000,25
274000,1000,25
274050,1000,25
274100,1000,25
274150,1000,25
274200,1000,25
274250,1000,25
274300,1000,25
274350,1000,25
274400,1000,25
274450,1000,25
274500,1000,25
274550,1000,25
274600,1000,25
274650,1000,25
274700,1000,25
274750,1000,25
274800,1000,25
274850,1000,25
274900,1000,25
274950,1000,25
275000,1000,25
275050,1000,25
275100,1000,25
275150,1000,25
275200,1000,25
275250,1000,25
275300,1000,25
275350,1000,25
275400,1000,25
275450,1000,25
275500,1000,25
275550,1000,25
275600,1000,25
275650,1000,25
275700,1000,25
275750,1000,25
275800,1000,25
275850,1000,25
275900,1000,25
275950,1000,25
276000,1000,25
276050,1000,25
276100,1000,25
276150,1000,25
276200,1000,25
276250,1000,25
276300,1000,25
276350,1000,25
276400,1000,25
276450,1000,25
276500,1000,25
276550,1000,25
276600,1000,25
276650,1000,25
276700,1000,25
276750,1000,25
276800,1000,25
276850,1000,25
276900,1000,25
276950,1000,25
277000,1000,25
277050,1000,25
277100,1000,25
277150,1000,25
277200,1000,25
277250,1000,25
277300,1000,25
277350,1000,25
277400,1000,25
277450,1000,25
277500,1000,25
277550,1000,25
277600,1000,25
277650,1000,25
277700,1000,25
277750,1000,25
277800,1000,25
277850,1000,25
277900,1000,25
277950,1000,25
278000,1000,25
278050,1000,25
278100,1000,25
278150,1000,25
278200,1000,25
278250,1000,25
278300,1000,25
278350,1000,25
278400,1000,25
278450,1000,25
278500,1000,25
278550,1000,25
278600,1000,25
278650,1000,25
278700,1000,25
278750,1000,25
278800,1000,25
278850,1000,25
278900,1000,25
278950,1000,25
279000,1000,25
279050,1000,25
279100,1000,25
279150,1000,25
279200,1000,25
279250,1000,25
279300,1000,25
279350,1000,25
279400,1000,25
279450,1000,25
279500,1000,25
279550,1000,25
279600,1000,25
279650,1000,25
279700,1000,25
279750,1000,25
279800,1000,25
279850,1000,25
279900,1000,25
279950,1000,25
280000,1000,25
280050,1000,25
280100,1000,25
280150,1000,25
280200,1000,25
280250,1000,25
280300,1000,25
280350,1000,25
280400,1000,25
280450,1000,25
280500,1000,25
280550,1000,25
280600,1000,25
280650,1000,25
280700,1000,25
280750,1000,25
280800,1000,25
280850,1000,25
280900,1000,25
280950,1000,25
281000,1000,25
281050,1000,25
281100,1000,25
281150,1000,25
281200,1000,25
281250,1000,25
281300,1000,25
281350,1000,25
281400,1000,25
281450,1000,25
281500,1000,25
281550,1000,25
281600,1000,25
281650,1000,25
281700,1000,25
281750,1000,25
281800,1000,25
281850,1000,25
281900,1000,25
281950,1000,25
282000,1000,25
282050,1000,25
282100,1000,25
282150,1000,25
282200,1000,25
282250,1000,25
282300,1000,25
282350,1000,25
282400,1000,25
282450,1000,25
282500,1000,25
282550,1000,25
282600,1000,25
282650,1000,25
282700,1000,25
282750,1000,25
282800,1000,25
282850,1000,25
282900,1000,25
282950,1000,25
283000,1000,25
283050,1000,25
283100,1000,25
283150,1000,25
283200,1000,25
283250,1000,25
283300,1000,25
283350,1000,25
283400,1000,25
283450,1000,25
283500,1000,25
283550,1000,25
283600,1000,25
283650,1000,25
283700,1000,25
283750,1000,25
283800,1000,25
283850,1000,25
283900,1000,25
283950,1000,25
284000,1000,25
284050,1000,25
284100,1000,25
284150,1000,25
284200,1000,25
284250,1000,25
284300,1000,25
284350,1000,25
284400,1000,25
284450,1000,25
284500,1000,25
284550,1000,25
284600,1000,25
284650,1000,25
284700,1000,25
284750,1000,25
284800,1000,25
284850,1000,25
284900,1000,25
284950,1000,25
285000,1000,25
285050,1000,25
285100,1000,25
285150,1000,25
285200,1000,25
285250,1000,25
285300,1000,25
285350,1000,25
285400,1000,25
285450,1000,25
285500,1000,25
285550,1000,25
285600,1000,25
285650,1000,25
285700,1000,25
285750,1000,25
285800,1000,25
285850,1000,25
285900,1000,25
285950,1000,25
286000,1000,25
286050,1000,25
286100,1000,25
286150,1000,25
286200,1000,25
286250,1000,25
286300,1000,25
286350,1000,25
286400,1000,25
286450,1000,25
286500,1000,25
286550,1000,25
286600,1000,25
286650,1000,25
286700,1000,25
286750,1000,25
286800,1000,25
286850,1000,25
286900,1000,25
286950,1000,25
287000,1000,25
287050,1000,25
287100,1000,25
287150,1000,25
287200,1000,25
287250,1000,25
287300,1000,25
287350,1000,25
287400,1000,25
287450,1000,25
287500,1000,25
287550,1000,25
287600,1000,25
287650,1000,25
287700,1000,25
287750,1000,25
287800,1000,25
287850,1000,25
287900,1000,25
287950,1000,25
288000,1000,25
288050,1000,25
288100,1000,25
288150,1000,25
288200,1000,25
288250,1000,25
288300,1000,25
288350,1000,25
288400,1000,25
288450,1000,25
288500,1000,25
288550,1000,25
288600,1000,25
288650,1000,25
288700,1000,25
288750,1000,25
288800,1000,25
288850,1000,25
288900,1000,25
288950,1000,25
289000,1000,25
289050,1000,25
289100,1000,25
289150,1000,25
289200,1000,25
289250,1000,25
289300,1000,25
289350,1000,25
289400,1000,25
289450,1000,25
289500,1000,25
289550,1000,25
289600,1000,25
289650,1000,25
289700,1000,25
289750,1000,25
289800,1000,25
289850,1000,25
289900,1000,25
289950,1000,25
290000,1000,25
290050,1000,25
290100,1000,25
290150,1000,25
290200,1000,25
290250,1000,25
290300,1000,25
290350,1000,25
290400,1000,25
290450,1000,25
290500,1000,25
290550,1000,25
290600,1000,25
290650,1000,25
290700,1000,25
290750,1000,25
290800,1000,25
290850,1000,25
290900,1000,25
290950,1000,25
291000,1000,25
291050,1000,25
291100,1000,25
291150,1000,25
291200,1000,25
291250,1000,25
291300,1000,25
291350,1000,25
291400,1000,25
291450,1000,25
291500,1000,25
291550,1000,25
291600,1000,25
291650,1000,25
291700,1000,25
291750,1000,25
291800,1000,25
291850,1000,25
291900,1000,25
291950,1000,25
292000,1000,25
292050,1000,25
292100,1000,25
292150,1000,25
292200,1000,25
292250,1000,25
292300,1000,25
292350,1000,25
292400,1000,25
292450,1000,25
292500,1000,25
292550,1000,25
292600,1000,25
292650,1000,25
292700,1000,25
292750,1000,25
292800,1000,25
292850,1000,25
292900,1000,25
292950,1000,25
293000,1000,25
293050,1000,25
293100,1000,25
293150,1000,25
293200,1000,25
293250,1000,25
293300,1000,25
293350,1000,25
293400,1000,25
293450,1000,25
293500,1000,25
293550,1000,25
293600,1000,25
293650,1000,25
293700,1000,25
293750,1000,25
293800,1000,25
293850,1000,25
293900,1000,25
293950,1000,25
294000,1000,25
294050,1000,25
294100,1000,25
294150,1000,25
294200,1000,25
294250,1000,25
294300,1000,25
294350,1000,25
294400,1000,25
294450,1000,25
294500,1000,25
294550,1000,25
294600,1000,25
294650,1000,25
294700,1000,25
294750,1000,25
294800,1000,25
294850,1000,25
294900,1000,25
294950,1000,25
295000,1000,25
295050,1000,25
295100,1000,25
295150,1000,25
295200,1000,25
295250,1000,25
295300,1000,25
295350,1000,25
295400,1000,25
295450,1000,25
295500,1000,25
295550,1000,25
295600,1000,25
295650,1000,25
295700,1000,25
295750,1000,25
295800,1000,25
295850,1000,25
295900,1000,25
295950,1000,25
296000,1000,25
296050,1000,25
296100,1000,25
296150,1000,25
296200,1000,25
296250,1000,25
296300,1000,25
296350,1000,25
296400,1000,25
296450,1000,25
296500,1000,25
296550,1000,25
296600,1000,25
296650,1000,25
296700,1000,25
296750,1000,25
296800,1000,25
296850,1000,25
296900,1000,25
296950,1000,25
297000,1000,25
297050,1000,25
297100,1000,25
297150,1000,25
297200,1000,25
297250,1000,25
297300,1000,25
297350,1000,25
297400,1000,25
297450,1000,25
297500,1000,25
297550,1000,25
297600,1000,25
297650,1000,25
297700,1000,25
297750,1000,25
297800,1000,25
297850,1000,25
297900,1000,25
297950,1000,25
298000,1000,25
298050,1000,25
298100,1000,25
298150,1000,25
298200,1000,25
298250,1000,25
298300,1000,25
298350,1000,25
298400,1000,25
298450,1000,25
298500,1000,25
298550,1000,25
298600,1000,25
298650,1000,25
298700,1000,25
298750,1000,25
298800,1000,25
298850,1000,25
298900,1000,25
298950,1000,25
299000,1000,25
299050,1000,25
299100,1000,25
299150,1000,25
299200,1000,25
299250,1000,25
299300,1000,25
299350,1000,25
299400,1000,25
299450,1000,25
299500,1000,25
299550,1000,25
299600,1000,25
299650,1000,25
299700,1000,25
299750,1000,25
299800,1000,25
299850,1000,25
299900,1000,25
299950,1000,25
300000,1000,25
300050,1000,25
300100,1000,25
300150,1000,25
300200,1000,25
300250,1000,25
300300,1000,25
300350,1000,25
300400,1000,25
300450,1000,25
300500,1000,25
300550,1000,25
300600,1000,25
300650,1000,25
300700,1000,25
300750,1000,25
300800,1000,25
300850,1000,25
300900,1000,25
300950,1000,25
301000,1000,25
301050,1000,25
301100,1000,25
301150,1000,25
301200,1000,25
301250,1000,25
301300,1000,25
301350,1000,25
301400,1000,25
301450,1000,25
301500,1000,25
301550,1000,25
301600,1000,25
301650,1000,25
301700,1000,25
301750,1000,25
301800,1000,25
301850,1000,25
301900,1000,25
301950,1000,25
302000,1000,25
302050,1000,25
302100,1000,25
302150,1000,25
302200,1000,25
302250,1000,25
302300,1000,25
302350,1000,25
302400,1000,25
302450,1000,25
302500,1000,25
302550,1000,25
302600,1000,25
302650,1000,25
302700,1000,25
302750,1000,25
302800,1000,25
302850,1000,25
302900,1000,25
302950,1000,25
303000,1000,25
303050,1000,25
303100,1000,25
303150,1000,25
303200,1000,25
303250,1000,25
303300,1000,25
303350,1000,25
303400,1000,25
303450,1000,25
303500,1000,25
303550,1000,25
303600,1000,25
303650,1000,25
303700,1000,25
303750,1000,25
303800,1000,25
303850,1000,25
303900,1000,25
303950,1000,25
304000,1000,25
304050,1000,25
304100,1000,25
304150,1000,25
304200,1000,25
304250,1000,25
304300,1000,25
304350,1000,25
304400,1000,25
304450,1000,25
304500,1000,25
304550,1000,25
304600,1000,25
304650,1000,25
304700,1000,25
304750,1000,25
304800,1000,25
304850,1000,25
304900,1000,25
304950,1000,25
305000,1000,25
305050,1000,25
305100,1000,25
305150,1000,25
305200,1000,25
305250,1000,25
305300,1000,25
305350,1000,25
305400,1000,25
305450,1000,25
305500,1000,25
305550,1000,25
305600,1000,25
305650,1000,25
305700,1000,25
305750,1000,25
305800,1000,25
305850,1000,25
305900,1000,25
305950,1000,25
306000,1000,25
306050,1000,25
306100,1000,25
306150,1000,25
306200,1000,25
306250,1000,25
306300,1000,25
306350,1000,25
306400,1000,25
306450,1000,25
306500,1000,25
306550,1000,25
306600,1000,25
306650,1000,25
306700,1000,25
306750,1000,25
306800,1000,25
306850,1000,25
306900,1000,25
306950,1000,25
307000,1000,25
307050,1000,25
307100,1000,25
307150,1000,25
307200,1000,25
307250,1000,25
307300,1000,25
307350,1000,25
307400,1000,25
307450,1000,25
307500,1000,25
307550,1000,25
307600,1000,25
307650,1000,25
307700,1000,25
307750,1000,25
307800,1000,25
307850,1000,25
307900,1000,25
307950,1000,25
308000,1000,25
308050,1000,25
308100,1000,25
308150,1000,25
308200,1000,25
308250,1000,25
308300,1000,25
308350,1000,25
308400,1000,25
308450,1000,25
308500,1000,25
308550,1000,25
308600,1000,25
308650,1000,25
308700,1000,25
308750,1000,25
308800,1000,25
308850,1000,25
308900,1000,25
308950,1000,25
309000,1000,25
309050,1000,25
309100,1000,25
309150,1000,25
309200,1000,25
309250,1000,25
309300,1000,25
309350,1000,25
309400,1000,25
309450,1000,25
309500,1000,25
309550,1000,25
309600,1000,25
309650,1000,25
309700,1000,25
309750,1000,25
309800,1000,25
309850,1000,25
309900,1000,25
309950,1000,25
310000,1000,25
310050,1000,25
310100,1000,25
310150,1000,25
310200,1000,25
310250,1000,25
310300,1000,25
310350,1000,25
310400,1000,25
310450,1000,25
310500,1000,25
310550,1000,25
310600,1000,25
310650,1000,25
310700,1000,25
310750,1000,25
310800,1000,25
310850,1000,25
310900,1000,25
310950,1000,25
311000,1000,25
311050,1000,25
311100,1000,25
311150,1000,25
311200,1000,25
311250,1000,25
311300,1000,25
311350,1000,25
311400,1000,25
311450,1000,25
311500,1000,25
311550,1000,25
311600,1000,25
311650,1000,25
311700,1000,25
311750,1000,25
311800,1000,25
311850,1000,25
311900,1000,25
311950,1000,25
312000,1000,25
312050,1000,25
312100,1000,25
312150,1000,25
312200,1000,25
312250,1000,25
312300,1000,25
312350,1000,25
312400,1000,25
312450,1000,25
312500,1000,25
312550,1000,25
312600,1000,25
312650,1000,25
312700,1000,25
312750,1000,25
312800,1000,25
312850,1000,25
312900,1000,25
312950,1000,25
313000,1000,25
313050,1000,25
313100,1000,25
313150,1000,25
313200,1000,25
313250,1000,25
313300,1000,25
313350,1000,25
313400,1000,25
313450,1000,25
313500,1000,25
313550,1000,25
313600,1000,25
313650,1000,25
313700,1000,25
313750,1000,25
313800,1000,25
313850,1000,25
313900,1000,25
313950,1000,25
314000,1000,25
314050,1000,25
314100,1000,25
314150,1000,25
314200,1000,25
314250,1000,25
314300,1000,25
314350,1000,25
314400,1000,25
314450,1000,25
314500,1000,25
314550,1000,25
314600,1000,25
314650,1000,25
314700,1000,25
314750,1000,25
314800,1000,25
314850,1000,25
314900,1000,25
314950,1000,25
315000,1000,25
315050,1000,25
315100,1000,25
315150,1000,25
315200,1000,25
315250,1000,25
315300,1000,25
315350,1000,25
315400,1000,25
315450,1000,25
315500,1000,25
315550,1000,25
315600,1000,25
315650,1000,25
315700,1000,25
315750,1000,25
315800,1000,25
315850,1000,25
315900,1000,25
315950,1000,25
316000,1000,25
316050,1000,25
316100,1000,25
316150,1000,25
316200,1000,25
316250,1000,25
316300,1000,25
316350,1000,25
316400,1000,25
316450,1000,25
316500,1000,25
316550,1000,25
316600,1000,25
316650,1000,25
316700,1000,25
316750,1000,25
316800,1000,25
316850,1000,25
316900,1000,25
316950,1000,25
317000,1000,25
317050,1000,25
317100,1000,25
317150,1000,25
317200,1000,25
317250,1000,25
317300,1000,25
317350,1000,25
317400,1000,25
317450,1000,25
317500,1000,25
317550,1000,25
317600,1000,25
317650,1000,25
317700,1000,25
317750,1000,25
317800,1000,25
317850,1000,25
317900,1000,25
317950,1000,25
318000,1000,25
318050,1000,25
318100,1000,25
318150,1000,25
318200,1000,25
318250,1000,25
318300,1000,25
318350,1000,25
318400,1000,25
318450,1000,25
318500,1000,25
318550,1000,25
318600,1000,25
318650,1000,25
318700,1000,25
318750,1000,25
318800,1000,25
318850,1000,25
318900,1000,25
318950,1000,25
319000,1000,25
319050,1000,25
319100,1000,25
319150,1000,25
319200,1000,25
319250,1000,25
319300,1000,25
319350,1000,25
319400,1000,25
319450,1000,25
319500,1000,25
319550,1000,25
319600,1000,25
319650,1000,25
319700,1000,25
319750,1000,25
319800,1000,25
319850,1000,25
319900,1000,25
319950,1000,25
320000,1000,25
320050,1000,25
320100,1000,25
320150,1000,25
320200,1000,25
320250,1000,25
320300,1000,25
320350,1000,25
320400,1000,25
320450,1000,25
320500,1000,25
320550,1000,25
320600,1000,25
320650,1000,25
320700,1000,25
320750,1000,25
320800,1000,25
320850,1000,25
320900,1000,25
320950,1000,25
321000,1000,25
321050,1000,25
321100,1000,25
321150,1000,25
321200,1000,25
321250,1000,25
321300,1000,25
321350,1000,25
321400,1000,25
321450,1000,25
321500,1000,25
321550,1000,25
321600,1000,25
321650,1000,25
321700,1000,25
321750,1000,25
321800,1000,25
321850,1000,25
321900,1000,25
321950,1000,25
322000,1000,25
322050,1000,25
322100,1000,25
322150,1000,25
322200,1000,25
322250,1000,25
322300,1000,25
322350,1000,25
322400,1000,25
322450,1000,25
322500,1000,25
322550,1000,25
322600,1000,25
322650,1000,25
322700,1000,25
322750,1000,25
322800,1000,25
322850,1000,25
322900,1000,25
322950,1000,25
323000,1000,25
323050,1000,25
323100,1000,25
323150,1000,25
323200,1000,25
323250,1000,25
323300,1000,25
323350,1000,25
323400,1000,25
323450,1000,25
323500,1000,25
323550,1000,25
323600,1000,25
323650,1000,25
323700,1000,25
323750,1000,25
323800,1000,25
323850,1000,25
323900,1000,25
323950,1000,25
324000,1000,25
324050,1000,25
324100,1000,25
324150,1000,25
324200,1000,25
324250,1000,25
324300,1000,25
324350,1000,25
324400,1000,25
324450,1000,25
324500,1000,25
324550,1000,25
324600,1000,25
324650,1000,25
324700,1000,25
324750,1000,25
324800,1000,25
324850,1000,25
324900,1000,25
324950,1000,25
325000,1000,25
325050,1000,25
325100,1000,25
325150,1000,25
325200,1000,25
325250,1000,25
325300,1000,25
325350,1000,25
325400,1000,25
325450,1000,25
325500,1000,25
325550,1000,25
325600,1000,25
325650,1000,25
325700,1000,25
325750,1000,25
325800,1000,25
325850,1000,25
325900,1000,25
325950,1000,25
326000,1000,25
326050,1000,25
326100,1000,25
326150,1000,25
326200,1000,25
326250,1000,25
326300,1000,25
326350,1000,25
326400,1000,25
326450,1000,25
326500,1000,25
326550,1000,25
326600,1000,25
326650,1000,25
326700,1000,25
326750,1000,25
326800,1000,25
326850,1000,25
326900,1000,25
326950,1000,25
327000,1000,25
327050,1000,25
327100,1000,25
327150,1000,25
327200,1000,25
327250,1000,25
327300,1000,25
327350,1000,25
327400,1000,25
327450,1000,25
327500,1000,25
327550,1000,25
327600,1000,25
327650,1000,25
327700,1000,25
327750,1000,25
327800,1000,25
327850,1000,25
327900,1000,25
327950,1000,25
328000,1000,25
328050,1000,25
328100,1000,25
328150,1000,25
328200,1000,25
328250,1000,25
328300,1000,25
328350,1000,25
328400,1000,25
328450,1000,25
328500,1000,25
328550,1000,25
328600,1000,25
328650,1000,25
328700,1000,25
328750,1000,25
328800,1000,25
328850,1000,25
328900,1000,25
328950,1000,25
329000,1000,25
329050,1000,25
329100,1000,25
329150,1000,25
329200,1000,25
329250,1000,25
329300,1000,25
329350,1000,25
329400,1000,25
329450,1000,25
329500,1000,25
329550,1000,25
329600,1000,25
329650,1000,25
329700,1000,25
329750,1000,25
329800,1000,25
329850,1000,25
329900,1000,25
329950,1000,25
330000,1000,25
330050,1000,25
330100,1000,25
330150,1000,25
330200,1000,25
330250,1000,25
330300,1000,25
330350,1000,25
330400,1000,25
330450,1000,25
330500,1000,25
330550,1000,25
330600,1000,25
330650,1000,25
330700,1000,25
330750,1000,25
330800,1000,25
330850,1000,25
330900,1000,25
330950,1000,25
331000,1000,25
331050,1000,25
331100,1000,25
331150,1000,25
331200,1000,25
331250,1000,25
331300,1000,25
331350,1000,25
331400,1000,25
331450,1000,25
331500,1000,25
331550,1000,25
331600,1000,25
331650,1000,25
331700,1000,25
331750,1000,25
331800,1000,25
331850,1000,25
331900,1000,25
331950,1000,25
332000,1000,25
332050,1000,25
332100,1000,25
332150,1000,25
332200,1000,25
332250,1000,25
332300,1000,25
332350,1000,25
332400,1000,25
332450,1000,25
332500,1000,25
332550,1000,25
332600,1000,25
332650,1000,25
332700,1000,25
332750,1000,25
332800,1000,25
332850,1000,25
332900,1000,25
332950,1000,25
333000,1000,25
333050,1000,25
333100,1000,25
333150,1000,25
333200,1000,25
333250,1000,25
333300,1000,25
333350,1000,25
333400,1000,25
333450,1000,25
333500,1000,25
333550,1000,25
333600,1000,25
333650,1000,25
333700,1000,25
333750,1000,25
333800,1000,25
333850,1000,25
333900,1000,25
333950,1000,25
334000,1000,25
334050,1000,25
334100,1000,25
334150,1000,25
334200,1000,25
334250,1000,25
334300,1000,25
334350,1000,25
334400,1000,25
334450,1000,25
334500,1000,25
334550,1000,25
334600,1000,25
334650,1000,25
334700,1000,25
334750,1000,25
334800,1000,25
334850,1000,25
334900,1000,25
334950,1000,25
335000,1000,25
335050,1000,25
335100,1000,25
335150,1000,25
335200,1000,25
335250,1000,25
335300,1000,25
335350,1000,25
335400,1000,25
335450,1000,25
335500,1000,25
335550,1000,25
335600,1000,25
335650,1000,25
335700,1000,25
335750,1000,25
335800,1000,25
335850,1000,25
335900,1000,25
335950,1000,25
336000,1000,25
336050,1000,25
336100,1000,25
336150,1000,25
336200,1000,25
336250,1000,25
336300,1000,25
336350,1000,25
336400,1000,25
336450,1000,25
336500,1000,25
336550,1000,25
336600,1000,25
336650,1000,25
336700,1000,25
336750,1000,25
336800,1000,25
336850,1000,25
336900,1000,25
336950,1000,25
337000,1000,25
337050,1000,25
337100,1000,25
337150,1000,25
337200,1000,25
337250,1000,25
337300,1000,25
337350,1000,25
337400,1000,25
337450,1000,25
337500,1000,25
337550,1000,25
337600,1000,25
337650,1000,25
337700,1000,25
337750,1000,25
337800,1000,25
337850,1000,25
337900,1000,25
337950,1000,25
338000,1000,25
338050,1000,25
338100,1000,25
338150,1000,25
338200,1000,25
338250,1000,25
338300,1000,25
338350,1000,25
338400,1000,25
338450,1000,25
338500,1000,25
338550,1000,25
338600,1000,25
338650,1000,25
338700,1000,25
338750,1000,25
338800,1000,25
338850,1000,25
338900,1000,25
338950,1000,25
339000,1000,25
339050,1000,25
339100,1000,25
339150,1000,25
339200,1000,25
339250,1000,25
339300,1000,25
339350,1000,25
339400,1000,25
339450,1000,25
339500,1000,25
339550,1000,25
339600,1000,25
339650,1000,25
339700,1000,25
339750,1000,25
339800,1000,25
339850,1000,25
339900,1000,25
339950,1000,25
340000,1000,25
340050,1000,25
340100,1000,25
340150,1000,25
340200,1000,25
340250,1000,25
340300,1000,25
340350,1000,25
340400,1000,25
340450,1000,25
340500,1000,25
340550,1000,25
340600,1000,25
340650,1000,25
340700,1000,25
340750,1000,25
340800,1000,25
340850,1000,25
340900,1000,25
340950,1000,25
341000,1000,25
341050,1000,25
341100,1000,25
341150,1000,25
341200,1000,25
341250,1000,25
341300,1000,25
341350,1000,25
341400,1000,25
341450,1000,25
341500,1000,25
341550,1000,25
341600,1000,25
341650,1000,25
341700,1000,25
341750,1000,25
341800,1000,25
341850,1000,25
341900,1000,25
341950,1000,25
342000,1000,25
342050,1000,25
342100,1000,25
342150,1000,25
342200,1000,25
342250,1000,25
342300,1000,25
342350,1000,25
342400,1000,25
342450,1000,25
342500,1000,25
342550,1000,25
342600,1000,25
342650,1000,25
342700,1000,25
342750,1000,25
342800,1000,25
342850,1000,25
342900,1000,25
342950,1000,25
343000,1000,25
343050,1000,25
343100,1000,25
343150,1000,25
343200,1000,25
343250,1000,25
343300,1000,25
343350,1000,25
343400,1000,25
343450,1000,25
343500,1000,25
343550,1000,25
343600,1000,25
343650,1000,25
343700,1000,25
343750,1000,25
343800,1000,25
343850,1000,25
343900,1000,25
343950,1000,25
344000,1000,25
344050,1000,25
344100,1000,25
344150,1000,25
344200,1000,25
344250,1000,25
344300,1000,25
344350,1000,25
344400,1000,25
344450,1000,25
344500,1000,25
344550,1000,25
344600,1000,25
344650,1000,25
344700,1000,25
344750,1000,25
344800,1000,25
344850,1000,25
344900,1000,25
344950,1000,25
345000,1000,25
345050,1000,25
345100,1000,25
345150,1000,25
345200,1000,25
345250,1000,25
345300,1000,25
345350,1000,25
345400,1000,25
345450,1000,25
345500,1000,25
345550,1000,25
345600,1000,25
345650,1000,25
345700,1000,25
345750,1000,25
345800,1000,25
345850,1000,25
345900,1000,25
345950,1000,25
346000,1000,25
346050,1000,25
346100,1000,25
346150,1000,25
346200,1000,25
346250,1000,25
346300,1000,25
346350,1000,25
346400,1000,25
346450,1000,25
346500,1000,25
346550,1000,25
346600,1000,25
346650,1000,25
346700,1000,25
346750,1000,25
346800,1000,25
346850,1000,25
346900,1000,25
346950,1000,25
347000,1000,25
347050,1000,25
347100,1000,25
347150,1000,25
347200,1000,25
347250,1000,25
347300,1000,25
347350,1000,25
347400,1000,25
347450,1000,25
347500,1000,25
347550,1000,25
347600,1000,25
347650,1000,25
347700,1000,25
347750,1000,25
347800,1000,25
347850,1000,25
347900,1000,25
347950,1000,25
348000,1000,25
348050,1000,25
348100,1000,25
348150,1000,25
348200,1000,25
348250,1000,25
348300,1000,25
348350,1000,25
348400,1000,25
348450,1000,25
348500,1000,25
348550,1000,25
348600,1000,25
348650,1000,25
348700,1000,25
348750,1000,25
348800,1000,25
348850,1000,25
348900,1000,25
348950,1000,25
349000,1000,25
349050,1000,25
349100,1000,25
349150,1000,25
349200,1000,25
349250,1000,25
349300,1000,25
349350,1000,25
349400,1000,25
349450,1000,25
349500,1000,25
349550,1000,25
